"UrbanRural","NewExist","Term","NoEmp","GrAppv","SBA_Appv","DisbursementGross","Default"
0,2,60,1,100000,80000,100000,FALSE
0,1,240,40,782000,782000,782000,FALSE
1,1,60,3,45000,22500,45000,FALSE
1,1,84,2,100000,50000,100000,FALSE
1,1,240,5,210000,210000,188000,FALSE
0,1,48,12,50000,37500,50000,FALSE
1,1,56,4,30000,15000,47000,TRUE
1,1,300,7,1310000,982500,1310000,FALSE
1,1,174,32,600000,450000,600000,FALSE
1,2,72,8,50000,25000,99081,FALSE
1,1,84,4,15000,7500,24338,FALSE
0,2,240,25,685000,685000,659000,FALSE
0,2,60,1,34500,27600,34500,FALSE
1,1,41,1,75000,37500,69999,TRUE
1,1,12,2,50000,25000,50000,FALSE
1,1,84,4,250000,187500,250000,FALSE
1,1,179,30,1401000,749955,1401000,TRUE
0,1,84,22,125000,87500,125000,FALSE
0,1,96,7,610000,506300,535000,FALSE
1,1,87,1,40600,32480,40600,FALSE
1,1,240,3,134000,134000,124000,FALSE
1,2,60,4,50000,25000,50000,FALSE
0,0,84,1,50000,40000,50000,FALSE
1,2,84,5,50000,25000,50000,FALSE
0,1,240,15,104000,104000,104000,FALSE
0,2,120,24,208000,208000,208000,FALSE
0,1,120,58,255000,216750,255000,FALSE
1,1,84,2,320000,240000,320000,FALSE
1,2,11,2,50000,25000,50000,TRUE
1,1,74,6,30000,15000,30000,FALSE
1,2,240,7,1450000,1087500,1450000,FALSE
1,1,84,4,50000,25000,92794,FALSE
2,2,36,5,25000,12500,60454,TRUE
0,1,60,175,60000,48000,60000,FALSE
1,1,180,37,775000,395250,768500,FALSE
1,1,34,2,50000,25000,80000,TRUE
0,1,59,36,500000,375000,1143000,FALSE
1,2,84,1,88000,74800,88000,FALSE
0,1,300,4,675000,506250,675000,FALSE
0,1,120,9,25000,20000,25000,FALSE
0,1,12,12,450000,337500,450000,FALSE
2,2,84,7,150000,127500,150000,FALSE
1,2,84,1,20000,10000,18948,FALSE
1,1,60,2,50000,25000,50000,FALSE
2,1,240,6,246500,184875,246500,FALSE
1,2,40,1,10000,5000,10000,TRUE
1,1,84,2,50000,25000,50000,FALSE
1,1,240,3,284000,284000,284000,FALSE
1,1,72,6,30000,15000,43766,FALSE
2,2,84,2,25000,12500,25000,FALSE
1,1,36,2,14700,7350,14700,FALSE
2,1,261,6,390000,292500,390000,FALSE
1,2,84,2,100800,50400,100800,FALSE
1,1,186,2,175000,131250,175000,FALSE
2,2,120,10,75000,60000,75000,FALSE
1,1,240,29,472000,472000,472000,FALSE
1,1,84,5,75000,37500,75000,FALSE
1,1,84,5,10000,5000,10000,FALSE
1,1,56,1,35000,17500,57000,TRUE
0,2,38,105,160000,120000,160000,TRUE
1,1,41,1,10000,9000,10000,TRUE
0,1,60,50,199950,149962,319850,FALSE
1,1,54,15,92000,46000,92000,FALSE
1,1,84,0,50000,25000,77891,FALSE
0,1,300,6,815000,652000,815000,FALSE
2,1,240,32,238000,238000,238000,FALSE
2,1,12,4,1500000,1350000,1500000,FALSE
1,1,54,1,15000,7500,29100,TRUE
1,1,120,18,495000,371250,495000,FALSE
1,1,84,2,225800,169350,225800,FALSE
0,1,60,2,35000,31500,35000,FALSE
1,1,84,3,15000,7500,15000,FALSE
2,2,240,12,366000,366000,366000,FALSE
1,1,12,3,35000,17500,43000,FALSE
1,1,60,2,15300,7650,15300,FALSE
1,1,120,4,185000,138750,185000,FALSE
0,2,120,25,300000,225000,300000,FALSE
1,1,39,1,100000,50000,280199,TRUE
0,1,59,5,59000,47200,59000,FALSE
1,1,90,25,50000,25000,109988,FALSE
0,1,240,16,424000,318000,424000,FALSE
0,2,240,6,98000,98000,98000,FALSE
1,2,12,2,20000,10000,20000,FALSE
1,1,84,20,25000,12500,25797,FALSE
0,1,240,23,648000,648000,648000,FALSE
1,2,60,4,15030,12775,15030,FALSE
1,2,60,5,25000,21250,25000,FALSE
2,2,120,3,52000,26000,52000,FALSE
0,1,6,6,30000,27000,30000,FALSE
1,1,82,4,25000,12500,109740,FALSE
1,1,72,3,150000,112500,150000,FALSE
0,1,180,24,305000,228750,305000,FALSE
0,2,60,5,46500,32550,46500,FALSE
1,1,60,4,50000,25000,50000,FALSE
1,2,30,0,10000,5000,10000,FALSE
2,1,64,3,35000,17500,35000,TRUE
1,1,84,5,40000,20000,88270,FALSE
2,1,240,10,529000,529000,529000,FALSE
0,1,84,10,130000,110500,130000,FALSE
0,1,240,3,75000,67500,75000,FALSE
1,2,120,20,200000,150000,200000,TRUE
1,1,4,25,75000,60000,75000,TRUE
1,1,60,3,50000,25000,50000,FALSE
0,1,180,9,285000,242250,285000,FALSE
1,2,84,6,50000,42500,50000,TRUE
0,1,219,6,833200,708220,833200,FALSE
1,1,84,4,292600,219450,292600,FALSE
0,1,84,40,350000,280000,350000,FALSE
1,2,168,3,150000,127500,150000,FALSE
1,1,120,8,135000,114750,135000,FALSE
0,1,240,130,1000000,1000000,1000000,FALSE
1,1,14,7,50000,25000,50000,FALSE
0,2,60,1,51200,46080,48550,FALSE
2,2,84,2,107000,90950,107000,FALSE
1,2,48,2,15000,12750,15000,FALSE
1,1,60,3,75000,37500,75000,FALSE
0,1,96,2,620000,434000,620000,FALSE
2,1,98,38,600000,450000,600000,FALSE
2,1,34,8,150000,75000,150000,FALSE
0,1,120,15,55000,49500,55000,FALSE
1,1,64,1,174000,87000,174000,TRUE
0,1,300,25,500000,350000,500000,FALSE
1,1,84,1,14000,7000,14000,FALSE
0,1,180,9,100000,90000,100000,FALSE
2,1,240,5,150000,127500,150000,FALSE
1,1,58,2,15000,7500,15000,TRUE
0,1,120,11,121500,103275,121500,FALSE
1,1,84,5,35000,17500,35000,FALSE
0,1,156,24,585000,438750,585000,FALSE
0,1,120,2,150000,135000,150000,FALSE
0,1,15,2,125000,106250,108738,TRUE
1,2,60,4,50000,25000,50000,FALSE
2,1,84,4,75000,37500,161402,FALSE
2,1,120,40,215000,161250,215000,FALSE
1,1,84,5,50000,25000,50000,FALSE
1,1,54,12,50000,25000,74981,FALSE
2,1,307,7,566000,424500,566000,FALSE
1,2,54,2,5000,4250,5000,FALSE
1,1,62,7,25000,12500,35742,TRUE
0,1,240,12,114000,114000,114000,FALSE
1,1,240,1,676000,676000,676000,FALSE
2,1,240,2,276000,276000,276000,FALSE
2,1,36,2,25000,12500,40897,FALSE
1,2,84,3,225000,168750,225000,FALSE
0,2,48,3,20000,16000,20000,FALSE
0,1,84,53,250000,175000,250000,FALSE
1,1,42,45,40000,20000,40000,TRUE
1,1,60,10,270300,135150,270300,FALSE
1,1,60,18,25000,12500,25000,FALSE
0,2,84,9,212000,180200,202000,FALSE
0,1,84,9,100000,80000,100000,FALSE
1,2,111,2,140000,119000,140000,TRUE
0,2,48,2,10000,8000,10000,FALSE
1,1,84,1,25000,21250,25000,FALSE
0,1,60,1,25000,12500,25000,FALSE
1,1,101,2,150000,127500,150000,TRUE
2,1,84,8,50000,25000,100165,FALSE
1,2,300,5,540000,405000,540000,FALSE
0,1,246,30,900000,675000,900000,FALSE
1,1,60,2,25000,12500,40885,FALSE
1,1,0,2,50000,25000,96504,TRUE
2,2,240,5,81000,81000,81000,FALSE
1,2,90,25,113000,56500,113000,FALSE
0,1,240,8,247000,247000,247000,FALSE
0,1,60,13,50000,45000,50000,FALSE
1,1,84,7,25300,12650,25300,FALSE
1,1,84,1,10000,5000,16465,FALSE
0,1,240,12,128000,128000,128000,FALSE
1,1,84,1,26000,13000,44060,TRUE
0,1,180,1,43000,30100,43000,FALSE
0,1,84,2,25000,12500,25000,FALSE
1,1,240,50,1300000,1300000,1300000,FALSE
1,2,92,2,190000,142500,190000,TRUE
0,1,300,20,450000,337500,450000,FALSE
1,1,240,4,50000,42500,50000,FALSE
1,2,84,3,25000,12500,25000,FALSE
1,1,83,2,2000000,1500000,2000000,TRUE
0,2,79,3,50000,40000,50000,FALSE
1,1,48,2,20100,10050,32612,FALSE
2,2,84,1,149200,126820,149200,FALSE
1,1,240,6,400000,300000,400000,FALSE
0,2,120,3,150000,135000,127581,FALSE
2,1,1,5,300000,225000,300000,TRUE
1,1,50,3,50000,25000,90000,TRUE
1,1,120,30,855000,641250,855000,FALSE
0,1,240,8,299000,299000,299000,FALSE
1,1,84,1,5000,2500,5268,FALSE
1,1,60,4,15000,7500,13542,FALSE
1,2,42,2,10000,5000,10000,TRUE
1,1,60,7,25000,12500,25000,FALSE
0,1,240,10,200000,150000,200000,FALSE
1,1,240,135,196000,196000,196000,FALSE
0,1,120,12,27000,20250,27000,FALSE
1,1,53,1,100000,50000,100000,TRUE
0,1,60,28,100000,80000,100000,FALSE
0,1,300,10,365000,273750,365000,FALSE
1,1,54,2,35000,17500,87500,TRUE
1,1,84,20,50000,25000,101842,FALSE
1,1,84,17,65000,32500,65000,FALSE
0,1,84,80,88000,70400,88000,FALSE
0,1,120,5,100000,80000,100000,FALSE
0,1,120,23,300000,252000,270000,FALSE
1,1,120,2,1000000,900000,1000000,FALSE
1,1,84,1,39000,19500,39000,FALSE
1,1,240,10,479000,479000,434000,FALSE
0,1,84,20,55000,46750,55000,FALSE
1,2,77,4,80868,68737,80868,FALSE
1,2,64,1,50000,25000,50000,TRUE
0,1,60,2,100000,90000,100000,FALSE
0,2,26,3,180000,135000,180000,TRUE
0,2,84,2,210000,147000,210000,FALSE
2,2,120,2,150000,127500,150000,FALSE
1,2,84,0,25000,12500,41849,FALSE
1,2,84,4,150000,75000,150000,FALSE
1,2,120,2,300000,225000,300000,FALSE
1,2,84,2,25000,20000,25000,FALSE
0,2,120,2,250000,187500,250000,FALSE
0,1,84,4,10000,5000,10000,FALSE
0,1,60,10,50000,40000,50000,FALSE
1,1,16,6,20000,10000,20000,TRUE
0,1,60,75,150000,112500,150000,FALSE
0,2,120,4,200000,170000,200000,FALSE
1,1,288,40,613000,459750,613000,FALSE
2,1,240,16,111000,111000,111000,FALSE
0,1,120,6,340000,289000,340000,FALSE
0,1,120,50,100000,80000,100000,FALSE
1,1,240,70,838000,838000,838000,FALSE
2,1,60,1,52000,44200,52000,FALSE
0,2,61,1,50000,45000,50000,FALSE
1,1,49,4,50000,25000,80000,TRUE
0,1,84,2,20500,16400,20500,FALSE
0,1,240,10,317000,217779,317000,FALSE
1,1,84,2,50000,25000,68768,FALSE
1,1,300,6,868000,651000,868000,FALSE
1,1,264,6,1300000,975000,1300000,FALSE
1,2,63,2,178900,134175,77766,FALSE
1,2,60,4,187500,93750,187500,FALSE
1,1,240,7,102000,102000,102000,FALSE
1,1,300,24,202500,151875,202500,FALSE
0,1,96,1,208000,176800,208000,FALSE
2,1,84,10,50000,25000,146705,FALSE
1,2,84,1,45000,22500,45000,FALSE
1,2,11,8,22000,18700,22000,TRUE
0,1,60,10,300000,255000,300000,FALSE
1,1,48,1,63000,31500,95421,FALSE
1,2,9,4,48500,24250,48500,TRUE
0,1,60,8,25000,22500,25000,FALSE
1,1,240,5,610000,610000,610000,FALSE
1,1,123,49,840000,630000,840000,FALSE
2,1,120,10,130000,110500,130000,FALSE
0,1,39,5,80000,72000,80000,TRUE
1,2,84,2,150000,127500,150000,FALSE
0,2,96,1,30000,27000,30000,FALSE
0,2,63,5,55000,49500,55000,FALSE
1,2,84,3,5000,2500,5100,FALSE
1,1,82,8,75000,37500,141550,FALSE
0,1,306,6,830000,664000,800000,FALSE
2,1,94,9,283500,212625,266000,TRUE
0,1,300,3,144000,108000,144000,FALSE
1,1,120,2,135000,114750,135000,FALSE
0,2,120,10,250000,187500,250000,FALSE
1,2,52,2,5000,4250,5000,TRUE
1,2,60,7,140000,119000,111200,FALSE
1,1,84,2,35000,17500,73230,FALSE
1,2,120,3,175000,131250,175000,FALSE
0,2,180,2,320000,240000,320000,FALSE
1,2,84,3,150000,112500,144865,FALSE
1,1,48,5,10000,5000,17500,TRUE
0,1,84,4,40000,32000,40000,FALSE
2,1,240,23,283000,283000,283000,FALSE
1,1,39,4,50000,25000,50000,TRUE
0,1,84,1,25000,20000,25000,FALSE
2,1,60,7,80000,60000,80000,FALSE
1,1,60,7,150000,75000,150000,FALSE
1,2,18,2,20000,10000,40000,TRUE
1,1,294,1,227500,170625,227500,FALSE
0,1,36,9,80000,60000,80000,FALSE
1,2,19,1,10000,5000,23282,TRUE
1,1,84,20,50000,25000,50000,FALSE
1,1,84,28,100000,50000,277000,FALSE
1,1,12,1,75000,37500,105373,TRUE
2,1,300,5,620000,465000,620000,FALSE
1,1,18,8,200000,100000,231000,FALSE
1,2,120,1,65000,55250,65000,FALSE
1,2,60,21,150000,127500,150000,TRUE
2,2,120,6,207000,207000,137000,FALSE
1,1,84,1,35000,17500,59994,FALSE
1,1,240,5,824000,824000,824000,FALSE
0,2,36,5,25000,20000,25000,FALSE
1,1,84,3,20000,10000,25000,FALSE
1,2,56,2,25000,12500,25000,TRUE
0,2,60,1,15000,13500,15000,FALSE
1,2,84,8,41900,35615,41900,FALSE
1,1,84,3,22000,11000,22000,FALSE
1,1,96,62,275000,206250,197200,FALSE
1,2,84,2,214600,160950,214600,TRUE
2,2,60,6,300000,225000,300000,FALSE
1,0,240,11,301000,301000,301000,FALSE
1,2,58,5,30000,15000,65472,TRUE
2,1,84,1,25000,12500,40100,FALSE
0,2,84,1,36000,28800,36000,FALSE
0,1,66,3,80000,64000,80000,FALSE
1,1,84,2,30000,15000,90092,FALSE
0,1,12,20,100000,50000,100000,FALSE
0,1,300,14,1220000,749934,1220000,FALSE
1,1,240,25,325000,325000,325000,FALSE
0,2,300,65,326000,326000,326000,FALSE
0,1,60,20,100000,80000,100000,FALSE
2,1,40,4,25000,12500,64501,TRUE
1,2,84,2,200000,100000,1484181,FALSE
2,2,84,3,50000,25000,50000,FALSE
0,1,180,8,883000,662250,883000,FALSE
1,1,84,5,57500,46000,57500,FALSE
0,1,240,9,278000,236300,278000,FALSE
2,1,36,2,18000,9000,18000,FALSE
0,1,192,15,379000,284250,379000,FALSE
1,1,60,6,25000,12500,25000,FALSE
1,2,102,2,302800,227100,292500,FALSE
2,1,240,3,85000,68000,85000,FALSE
1,2,84,1,15000,7500,49427,FALSE
1,1,24,3,30000,25500,30000,FALSE
1,1,84,9,50000,25000,50000,FALSE
1,1,60,12,75000,37500,149398,FALSE
0,2,60,1,35000,17500,35000,FALSE
1,1,60,6,38900,19450,38900,FALSE
1,2,84,15,565000,508500,565000,FALSE
0,1,72,1,125750,100600,125750,FALSE
0,1,118,25,105000,94500,105000,FALSE
1,1,84,2,12500,6250,20500,FALSE
1,2,62,2,168000,126000,145000,TRUE
1,1,120,2,165000,123750,154500,FALSE
0,1,60,8,250000,187500,250000,FALSE
1,1,36,1,20000,17000,20000,FALSE
1,1,90,15,181700,90850,181700,FALSE
2,1,95,2,53000,26500,53000,TRUE
1,1,60,4,25000,21250,21934,FALSE
0,2,84,3,175000,131250,175000,FALSE
1,1,186,20,743945,557959,743945,FALSE
1,1,240,70,504000,504000,504000,FALSE
0,1,180,4,774880,619904,774880,FALSE
1,2,83,3,350000,262500,350000,TRUE
2,1,79,20,320000,240000,320000,TRUE
0,1,96,12,70000,56700,70000,FALSE
0,1,240,19,296000,296000,296000,FALSE
0,1,300,12,520000,442000,520000,FALSE
1,1,84,10,5000,2500,9697,FALSE
0,1,84,100,75000,60000,75000,FALSE
1,1,60,2,35000,17500,35000,FALSE
1,1,84,3,35400,17700,35400,FALSE
1,1,48,80,300000,150000,546451,TRUE
1,2,123,1,77000,65450,75000,FALSE
0,1,180,2,600000,510000,600000,FALSE
1,2,14,2,5000,2500,7460,FALSE
1,1,300,5,540000,405000,540000,FALSE
1,1,66,6,344000,258000,344000,FALSE
0,1,18,58,300000,225000,300000,FALSE
1,1,84,1,7500,3750,7500,FALSE
1,1,7,3,100000,50000,152300,TRUE
0,1,90,8,250000,212500,250000,FALSE
0,1,180,8,220000,176000,220000,FALSE
1,1,137,16,500000,375000,500000,FALSE
1,1,44,6,50000,25000,50000,TRUE
1,1,84,1,35000,17500,75932,FALSE
1,1,300,29,634500,475875,634500,FALSE
0,1,84,3,25000,12500,30605,FALSE
0,1,180,2,90000,72000,90000,FALSE
0,1,144,3,241000,204850,241000,FALSE
0,2,300,10,500000,375000,500000,FALSE
0,1,60,2,30000,27000,30000,FALSE
1,2,60,30,400000,300000,400000,FALSE
0,1,84,3,65000,52000,63676,FALSE
1,1,39,6,99000,79200,99000,TRUE
0,1,300,30,435000,326250,435000,FALSE
0,1,240,8,350000,291000,350000,FALSE
0,1,180,19,115000,76475,115000,FALSE
1,1,75,10,184000,138000,184000,TRUE
0,1,84,10,50000,40000,50000,FALSE
0,1,60,2,35000,31500,35000,FALSE
1,1,12,4,100000,50000,100000,FALSE
1,1,120,10,305000,228750,305000,FALSE
0,1,96,7,385000,288750,361000,FALSE
0,1,84,4,35000,31500,35000,FALSE
0,1,85,5,300000,225000,300000,FALSE
1,2,60,1,21000,10500,21000,FALSE
1,1,63,7,10000,9000,10000,TRUE
1,1,48,4,12000,6000,12000,TRUE
0,1,60,8,250000,200000,250000,FALSE
2,1,12,8,28000,14000,28000,FALSE
0,1,120,9,188000,127464,87098,FALSE
1,2,84,3,75000,37500,93587,FALSE
0,1,60,2,25000,20000,25000,FALSE
1,2,300,1,1333000,999750,1333000,FALSE
1,1,60,3,20000,10000,20000,FALSE
1,2,96,4,133000,66500,133000,FALSE
0,2,90,19,415000,352750,200000,FALSE
0,1,300,8,370000,277500,370000,FALSE
0,2,120,1,50000,45000,50000,FALSE
0,1,300,7,215000,161250,215000,FALSE
0,1,120,10,100000,90000,80000,FALSE
0,1,120,3,34950,31455,34950,FALSE
1,2,94,3,95000,76000,95000,TRUE
0,1,120,25,100000,43950,100000,FALSE
1,1,82,6,100000,50000,274951,FALSE
1,1,60,4,35000,17500,53957,FALSE
1,1,120,30,1466100,1099575,1466100,FALSE
1,2,12,5,100000,50000,190000,FALSE
1,1,36,8,13500,6750,13500,FALSE
0,2,180,1,125000,112500,125000,FALSE
1,2,173,4,375000,281250,375000,FALSE
0,1,300,16,170000,127500,170000,FALSE
1,1,101,6,367000,275250,367000,TRUE
1,2,84,7,10000,5000,10000,FALSE
0,1,2,15,515000,437750,515000,FALSE
0,1,240,3,219000,175200,219000,FALSE
0,2,77,2,10000,9000,10000,FALSE
0,1,24,3,60000,30000,60000,FALSE
2,2,84,1,5000,2500,5000,FALSE
1,1,257,2,650000,487500,650000,FALSE
0,1,60,12,280000,224000,280000,FALSE
1,1,60,2,100000,50000,139318,FALSE
0,1,240,14,279800,279800,279000,FALSE
0,2,60,4,12000,6000,12000,FALSE
1,1,48,5,75000,37500,75100,TRUE
1,2,84,1,25000,12500,25000,FALSE
1,1,72,2,10000,5000,25236,FALSE
0,1,120,2,34500,31050,34500,FALSE
0,2,306,8,1036000,750000,1036000,FALSE
0,1,60,1,22000,19800,22000,FALSE
1,1,13,3,15000,7500,25211,FALSE
0,1,120,44,300000,240000,300000,FALSE
2,1,120,6,260000,195000,260000,FALSE
0,1,240,47,467000,467000,467000,FALSE
0,2,240,5,69000,69000,69000,FALSE
1,1,48,2,25000,12500,25000,FALSE
1,1,300,5,333600,250200,333600,FALSE
1,1,240,2,47000,47000,47000,FALSE
1,1,84,3,300000,225000,300000,FALSE
2,1,240,4,256000,256000,256000,FALSE
1,1,60,1,34000,17000,34000,FALSE
1,1,84,10,50000,25000,112500,FALSE
0,1,60,4,100000,50000,100000,FALSE
1,2,120,2,105000,89250,105000,FALSE
2,1,84,4,5000,2500,5614,FALSE
1,1,48,4,100000,50000,119750,FALSE
2,1,28,2,40000,20000,99058,TRUE
0,2,48,25,60000,54000,60000,FALSE
0,2,240,17,1000000,1000000,1000000,FALSE
0,1,120,8,100000,90000,100000,FALSE
2,1,180,13,294000,220500,294000,FALSE
0,1,60,6,20600,10300,20600,FALSE
2,1,24,11,10000,5000,17116,FALSE
0,2,59,10,20000,16000,20000,TRUE
1,2,120,1,145000,108750,145000,FALSE
0,2,144,6,180000,135000,180000,FALSE
0,1,240,23,257500,193125,257500,FALSE
2,2,120,1,110000,82500,85000,FALSE
1,2,92,2,116500,87375,116500,TRUE
0,1,84,15,360000,270000,358200,FALSE
0,1,240,21,58000,58000,58000,FALSE
1,2,120,1,7500,6375,7500,FALSE
1,1,120,1,98300,49150,98300,FALSE
1,1,86,10,650000,487500,650000,FALSE
1,2,240,2,1041000,936900,1041000,FALSE
1,1,60,25,48000,24000,65338,FALSE
2,2,60,2,67400,57290,67400,FALSE
2,1,64,4,33000,29700,33000,FALSE
2,2,180,2,928000,696000,928000,FALSE
1,2,150,5,275000,206250,275000,FALSE
0,1,117,20,502000,376500,502000,FALSE
0,1,18,8,68000,51000,68000,FALSE
0,2,240,2,230000,195500,230000,FALSE
0,1,84,40,100000,85000,100000,FALSE
1,2,56,1,5000,4250,5000,TRUE
1,2,84,3,300000,225000,45309,FALSE
1,2,100,8,140000,119000,140000,TRUE
0,2,120,4,500000,400000,500000,TRUE
2,1,84,15,25000,12500,88219,FALSE
2,1,84,5,10000,8500,18187,FALSE
1,1,9,6,100000,50000,169838,TRUE
1,1,180,25,715700,536775,715700,FALSE
0,1,84,23,115000,100050,115000,FALSE
1,1,84,2,78000,39000,78000,FALSE
2,2,84,1,6000,3000,6000,FALSE
0,1,84,24,65000,55250,65000,FALSE
2,2,108,3,210000,157500,210000,TRUE
1,1,53,6,50000,25000,69700,TRUE
1,2,84,9,25000,12500,71011,FALSE
1,1,48,5,100000,50000,218236,FALSE
0,2,84,11,75000,60000,75000,FALSE
0,1,300,12,315000,236250,315000,FALSE
1,2,84,1,5000,4250,5000,FALSE
0,2,120,23,78960,71064,78960,FALSE
1,1,19,5,50000,25000,68441,TRUE
2,2,48,4,200000,100000,382207,FALSE
1,2,41,1,438700,329025,438700,TRUE
1,2,60,1,100000,50000,100000,FALSE
0,2,60,14,50000,40000,50000,FALSE
1,1,83,10,100000,50000,293613,FALSE
1,1,1,1,25000,12500,49216,TRUE
1,1,84,10,50000,25000,50000,FALSE
0,2,84,2,27800,25020,27800,FALSE
0,1,109,4,250000,187500,250000,TRUE
1,1,84,2,28000,14000,28000,FALSE
1,1,204,32,400000,300000,400000,FALSE
2,2,165,2,130000,110500,130000,TRUE
1,1,84,35,678000,508500,678000,FALSE
2,1,39,14,150000,75000,195208,FALSE
0,1,84,6,150000,135000,150000,FALSE
2,1,84,3,30000,15000,58275,FALSE
0,1,85,8,100000,80000,100000,FALSE
2,1,38,8,40000,20000,40000,TRUE
1,1,84,1,25000,12500,55633,FALSE
1,1,84,3,85000,42500,85000,FALSE
1,1,84,1,25000,21250,25000,TRUE
0,1,180,26,400000,340000,400000,FALSE
1,1,84,2,25000,21250,25000,FALSE
1,1,48,1,100000,50000,160757,FALSE
0,2,88,6,70000,56000,70000,FALSE
0,2,161,11,120000,108000,120000,TRUE
1,2,84,2,25000,12500,25000,FALSE
0,1,60,3,50000,42500,50000,FALSE
1,1,60,4,35000,17500,35000,FALSE
1,2,90,12,135000,114750,135000,FALSE
1,1,240,2,219000,219000,219000,FALSE
2,2,240,13,378000,378000,378000,FALSE
0,1,84,6,50000,40000,50000,FALSE
1,1,84,1,20000,10000,25680,FALSE
0,1,36,5,56000,47600,29000,FALSE
1,1,78,7,280000,210000,280000,TRUE
2,1,240,6,400000,300000,141037,FALSE
1,2,70,3,150000,75000,334365,FALSE
1,2,240,18,541000,541000,541000,FALSE
0,1,300,2,142000,127800,142000,FALSE
1,2,56,2,206000,154500,206000,TRUE
1,1,117,3,162000,121500,158500,FALSE
0,1,48,7,50000,40000,50000,FALSE
1,1,84,1,50000,25000,71850,FALSE
0,1,240,11,173000,173000,173000,FALSE
1,1,240,9,225000,168750,225000,FALSE
0,1,84,6,150000,133500,150000,FALSE
1,1,156,13,50000,40000,50000,FALSE
0,1,60,21,150000,75000,150000,FALSE
0,1,300,3,147000,110250,147000,FALSE
1,1,240,8,185000,185000,185000,FALSE
1,2,43,11,52000,26000,52000,TRUE
2,1,180,5,496000,372000,496000,FALSE
0,1,180,160,600000,486426,600000,FALSE
0,2,72,3,50000,45000,50000,FALSE
0,1,151,14,100000,80000,100000,FALSE
1,1,32,2,10000,5000,12670,TRUE
2,1,109,6,112000,95200,112000,FALSE
1,2,84,2,25000,12500,71216,FALSE
2,1,62,7,34000,28900,34000,FALSE
1,2,88,4,100000,50000,370445,FALSE
1,1,87,20,150000,127500,150000,FALSE
1,1,240,6,128000,128000,128000,FALSE
0,2,60,3,25000,20000,25000,FALSE
0,2,60,1,13500,12150,13500,FALSE
1,1,84,2,50000,25000,50000,FALSE
1,1,240,16,331000,331000,331000,FALSE
1,1,300,15,1000000,750000,1000000,FALSE
1,1,38,5,15000,7500,39812,TRUE
1,2,75,1,29000,23200,29000,FALSE
0,1,84,12,15000,12750,15000,FALSE
0,2,56,2,75000,60000,75000,FALSE
0,1,40,1,60000,48000,60000,FALSE
1,1,5,1,12000,6000,26802,TRUE
1,1,97,2,75000,37500,185626,TRUE
1,2,43,5,100000,80000,100000,TRUE
1,1,120,12,440000,330000,440000,FALSE
0,1,92,4,177400,147242,177400,FALSE
0,2,60,7,20000,16000,20000,FALSE
1,2,24,1,10000,5000,10000,FALSE
2,2,84,11,5000,4250,5000,FALSE
2,1,120,200,1298000,1298000,1298000,FALSE
2,1,84,2,18000,9000,18000,FALSE
1,1,84,2,20000,10000,61654,FALSE
1,2,41,2,15000,7500,52208,TRUE
1,2,84,2,20000,10000,40000,FALSE
1,1,48,5,50000,25000,144901,FALSE
0,1,300,4,225000,191250,225000,FALSE
0,1,120,10,46000,41400,46000,FALSE
1,1,84,10,100000,50000,100000,FALSE
0,1,84,125,300000,240000,300000,FALSE
0,2,60,5,30000,24000,30000,FALSE
1,1,84,1,80000,40000,80000,FALSE
2,1,24,45,175000,87500,175000,FALSE
0,1,120,11,65000,52000,65000,FALSE
0,1,84,1,20000,17000,20000,FALSE
1,1,84,4,100000,50000,100000,FALSE
0,1,84,44,210000,168000,210000,FALSE
1,1,36,4,25000,12500,25000,FALSE
1,1,39,15,35000,17500,35000,TRUE
0,1,180,4,98750,88875,98750,FALSE
1,2,81,1,20000,17000,20000,TRUE
1,1,136,40,630000,192528,630000,TRUE
0,2,61,2,100000,80000,100000,FALSE
1,1,120,3,260000,195000,260000,FALSE
0,2,60,1,45000,36000,45000,FALSE
1,2,44,1,25000,12500,95512,TRUE
0,1,60,15,150000,105000,150000,FALSE
0,1,84,30,100000,90000,100000,FALSE
2,1,117,8,383500,287625,383500,FALSE
0,1,120,3,50000,45000,50000,FALSE
1,1,60,45,150000,127500,150000,FALSE
2,1,12,12,125000,62500,499888,FALSE
1,2,240,18,170000,127500,170000,FALSE
1,1,120,51,300000,270000,300000,FALSE
0,1,84,2,50000,45000,50000,FALSE
1,2,84,1,10400,8840,10400,FALSE
1,1,39,2,50000,25000,50000,TRUE
0,1,12,5,750000,562500,750000,FALSE
1,1,60,1,100000,50000,100000,FALSE
1,1,264,1,218000,163500,205000,FALSE
1,1,300,6,1280000,960000,1280000,FALSE
0,1,240,605,416000,416000,412000,FALSE
1,1,180,2,100000,80000,100000,FALSE
1,2,71,2,150000,75000,210000,FALSE
1,1,61,2,25000,12500,47539,TRUE
0,1,240,20,265000,265000,265000,FALSE
1,1,62,5,50000,25000,86500,TRUE
2,2,60,2,85000,68000,85000,FALSE
0,1,39,3,25000,12500,27475,FALSE
2,2,92,29,116000,98600,116000,TRUE
1,1,60,27,100000,50000,100000,FALSE
1,1,240,8,241000,241000,241000,FALSE
1,1,48,18,350000,175000,350000,FALSE
1,1,120,2,88000,74800,88000,FALSE
1,1,123,23,307000,230250,307000,FALSE
1,2,84,1,50000,42500,50000,FALSE
0,1,180,10,48000,24000,48000,FALSE
2,2,126,2,123000,104550,95000,FALSE
