"age","area_percentage","height_percentage","land_surface_condition","foundation_type","roof_type","count_families","has_secondary_use","Damage"
10,3,4,"t","w","n",1,0,1
5,6,4,"t","r","n",1,0,1
10,20,5,"t","r","q",1,0,1
65,6,6,"t","r","q",1,0,1
40,4,8,"t","r","n",1,0,1
20,10,6,"t","r","n",1,0,1
20,9,5,"n","r","n",1,0,1
20,4,3,"t","r","n",1,0,1
10,4,4,"t","r","n",1,0,1
5,6,3,"t","w","n",1,0,0
105,10,3,"t","r","n",1,0,1
45,11,6,"t","r","n",3,0,1
20,8,7,"t","r","q",1,0,1
5,7,3,"n","r","n",1,0,1
0,11,7,"t","r","n",1,0,1
15,8,4,"t","r","n",1,0,1
100,3,2,"n","r","n",1,0,1
10,8,5,"t","r","n",1,0,1
30,10,7,"t","r","n",1,0,1
5,24,3,"t","r","x",1,0,0
45,7,10,"t","r","q",1,0,1
10,7,10,"o","i","x",1,0,1
60,5,5,"t","r","n",1,0,1
80,10,7,"t","r","n",1,0,1
0,7,4,"t","r","n",1,0,1
5,7,3,"t","r","q",1,0,1
40,5,6,"t","r","n",1,0,1
70,6,4,"t","r","n",0,0,1
0,8,6,"t","r","n",1,0,1
10,15,6,"t","u","x",1,0,0
15,11,9,"t","r","q",1,0,1
35,7,8,"t","r","n",0,1,1
0,13,2,"t","r","n",1,0,0
25,4,5,"t","r","n",1,0,1
35,6,7,"t","r","n",1,0,1
20,20,5,"t","r","n",1,0,0
15,11,6,"t","r","q",1,0,1
15,8,6,"t","w","q",1,0,1
15,9,5,"t","r","n",1,0,1
35,10,4,"t","r","n",2,0,1
0,20,6,"t","i","x",1,1,0
5,9,3,"t","u","n",1,0,1
30,17,7,"t","r","q",1,0,1
20,7,5,"n","r","q",1,0,1
20,9,6,"t","r","q",1,0,1
0,14,2,"t","r","n",1,0,1
5,10,3,"t","r","n",1,1,1
50,13,5,"t","r","n",2,0,1
0,11,5,"n","r","n",1,0,1
25,6,8,"t","r","n",1,0,1
10,10,5,"t","w","q",1,0,0
0,23,8,"t","u","x",0,0,1
40,10,6,"t","u","x",1,0,1
15,17,3,"t","r","n",1,0,1
5,10,6,"t","r","n",1,0,1
80,17,8,"t","r","n",1,0,1
0,5,2,"t","r","n",1,0,0
10,5,5,"t","r","n",1,0,1
50,9,7,"t","r","n",1,0,1
0,8,4,"t","r","n",1,0,1
5,6,6,"o","r","n",1,0,1
20,11,5,"t","r","n",1,1,1
15,10,4,"n","r","n",1,0,1
15,6,4,"t","r","n",1,0,1
10,17,9,"t","i","x",1,0,0
0,9,4,"t","r","n",2,0,1
10,6,8,"n","r","n",1,0,1
50,5,4,"t","r","q",1,0,1
35,8,6,"t","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
5,7,6,"t","r","n",1,0,0
45,4,2,"t","r","n",1,0,1
15,4,3,"n","r","n",1,0,1
20,30,5,"t","r","n",1,1,1
15,11,5,"t","r","n",1,0,1
30,6,8,"o","r","n",1,0,1
15,15,5,"t","r","n",2,0,1
0,7,5,"t","h","q",1,0,0
20,10,6,"n","u","n",1,0,1
45,5,7,"t","r","q",1,0,1
40,10,5,"t","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
25,8,6,"t","r","n",1,0,1
10,6,5,"t","r","n",1,0,1
5,7,3,"t","i","x",1,1,0
10,6,5,"t","r","q",1,0,0
15,4,5,"n","r","n",1,0,1
15,3,7,"t","r","q",1,0,1
25,6,7,"t","r","q",1,0,1
5,8,5,"t","r","n",1,1,1
20,7,5,"t","w","q",0,0,0
20,27,13,"t","i","x",1,1,0
25,9,5,"t","r","n",0,1,1
15,7,5,"t","r","n",1,0,1
35,9,7,"t","r","n",1,0,1
10,17,3,"n","i","x",1,1,1
10,10,5,"t","w","n",1,0,1
0,8,7,"t","r","q",0,0,1
5,4,5,"t","r","n",1,0,1
90,15,6,"t","r","n",1,0,1
30,8,8,"t","r","n",2,0,1
20,7,4,"t","r","n",1,0,1
5,16,3,"t","w","n",1,0,1
25,9,5,"t","r","n",0,0,1
10,8,3,"t","u","x",1,0,0
25,10,8,"t","r","n",1,0,1
20,13,5,"t","r","n",1,0,1
95,7,7,"t","r","n",0,0,1
10,6,5,"t","r","q",1,0,1
10,8,6,"t","w","q",1,0,1
0,16,12,"t","i","x",1,0,0
40,19,6,"t","u","x",1,1,0
80,5,7,"t","r","n",1,0,1
10,11,3,"t","r","n",1,0,1
85,10,4,"t","r","n",1,0,1
20,10,4,"t","r","n",1,0,1
200,9,6,"t","r","n",1,1,1
25,14,6,"t","r","n",1,1,1
5,6,6,"n","r","n",1,0,1
40,10,3,"n","r","n",1,0,1
30,26,6,"t","r","q",4,1,1
5,19,3,"t","i","x",1,0,1
25,6,8,"n","r","n",1,0,1
30,9,7,"t","r","q",1,1,1
5,6,5,"t","u","q",1,1,1
10,4,6,"n","r","n",1,0,1
20,5,6,"n","r","q",1,0,1
20,13,8,"t","r","n",1,0,1
45,13,5,"t","r","n",0,0,1
35,4,6,"t","r","n",1,0,1
60,3,5,"t","r","n",1,0,1
10,28,6,"t","i","x",1,1,0
20,15,5,"t","r","n",1,0,1
25,6,4,"t","r","n",1,0,1
15,12,4,"t","r","q",1,0,0
25,7,7,"t","r","q",1,0,1
20,9,7,"n","r","n",1,0,1
5,15,4,"t","u","x",1,0,0
15,8,7,"t","r","q",1,1,1
20,8,5,"n","r","n",0,0,1
10,5,4,"t","r","n",0,0,1
10,2,6,"t","r","n",1,0,1
15,5,8,"t","r","n",1,0,1
35,5,5,"t","r","n",1,0,1
5,12,3,"t","u","x",1,0,1
30,10,8,"t","r","n",1,0,1
25,7,6,"o","r","q",1,0,1
25,11,7,"t","r","n",1,0,1
10,8,3,"t","r","n",1,0,1
5,10,7,"t","r","n",0,0,1
20,3,5,"t","r","n",0,1,1
35,4,6,"t","r","n",0,0,1
10,7,5,"t","u","n",1,0,1
0,8,7,"t","r","n",1,1,1
0,3,3,"n","w","n",1,0,0
10,6,6,"t","r","q",0,0,1
30,4,5,"t","r","n",1,0,1
65,7,6,"t","r","q",1,0,1
15,11,3,"t","r","q",1,0,1
20,4,5,"t","r","n",1,0,1
10,11,6,"t","w","q",1,0,1
40,5,2,"t","r","n",0,1,1
5,4,3,"t","r","n",1,0,1
20,9,7,"t","r","n",1,0,1
10,5,5,"t","r","n",0,1,1
15,6,6,"t","w","q",1,0,1
10,6,8,"t","r","n",1,0,1
0,10,3,"t","i","x",1,0,0
10,4,5,"t","r","n",1,0,1
30,5,5,"t","r","n",1,0,1
15,11,7,"t","r","q",1,1,1
80,7,5,"t","r","n",1,0,1
15,9,5,"t","r","n",1,0,1
20,6,5,"t","r","n",1,0,1
15,8,7,"t","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
10,13,6,"t","r","n",1,0,1
10,7,4,"t","r","n",1,0,0
35,6,7,"t","r","n",1,0,1
35,8,6,"t","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
0,6,7,"t","r","n",1,1,1
15,4,3,"n","r","q",1,0,1
15,19,6,"t","r","n",1,0,1
5,30,6,"o","r","n",1,0,1
20,6,3,"t","r","n",1,1,1
15,8,5,"t","r","n",1,1,1
20,6,5,"t","r","n",1,0,1
15,11,4,"t","r","q",1,0,1
20,5,6,"t","r","n",1,0,1
15,5,4,"t","w","n",1,0,1
40,7,5,"t","r","q",1,0,1
15,10,5,"t","r","n",1,0,1
50,7,9,"t","r","n",1,0,1
0,2,2,"t","w","n",0,0,0
45,14,7,"t","r","n",1,0,1
30,16,6,"t","r","q",1,0,1
30,4,3,"n","r","n",1,0,1
5,4,3,"t","r","n",1,0,1
0,11,7,"t","u","q",1,0,1
30,7,5,"t","r","n",0,0,1
50,16,5,"n","h","q",2,0,1
5,9,3,"t","i","x",1,0,0
30,19,7,"t","r","x",1,0,1
15,12,6,"t","i","x",1,0,1
20,8,7,"t","r","n",1,0,1
15,10,6,"t","r","n",1,0,0
10,5,5,"t","r","n",0,0,1
15,7,4,"t","w","q",1,0,1
15,16,5,"t","r","q",1,0,1
30,11,7,"t","r","n",1,0,1
10,5,5,"t","r","n",1,0,1
5,15,13,"t","i","x",1,0,0
25,9,10,"t","r","n",1,0,1
15,2,3,"t","r","q",1,0,1
60,10,5,"t","r","q",1,0,1
15,6,7,"t","r","n",1,0,1
30,17,3,"n","r","n",1,0,1
0,5,6,"t","r","n",1,0,1
15,6,6,"n","r","n",1,0,1
10,8,7,"t","r","q",1,0,1
15,7,7,"n","r","n",1,0,1
10,21,10,"n","i","x",3,1,0
15,8,5,"t","r","n",1,0,1
10,8,6,"n","r","n",1,0,1
5,15,5,"t","w","q",1,1,1
35,10,3,"t","r","n",1,0,1
15,7,4,"t","r","n",1,0,1
0,6,5,"n","w","n",1,1,0
5,6,5,"t","r","n",0,0,1
10,4,4,"t","r","q",1,0,1
5,2,2,"t","r","n",1,0,1
5,6,6,"t","r","q",1,0,1
15,8,4,"t","w","q",1,0,1
35,8,5,"t","r","n",1,0,1
10,15,8,"o","r","q",0,0,0
5,10,3,"t","r","n",1,1,0
0,6,6,"t","r","n",1,0,1
40,3,7,"n","r","n",1,0,1
15,5,5,"n","r","n",1,0,1
25,5,3,"t","h","n",1,0,1
40,11,5,"t","r","n",1,0,1
15,12,7,"t","r","q",1,0,1
5,4,4,"n","r","n",1,1,1
0,9,3,"n","r","n",1,0,1
20,11,5,"t","r","n",1,1,1
30,7,4,"t","r","n",1,0,1
5,4,6,"t","w","q",1,0,1
5,3,6,"t","r","n",1,0,1
20,6,5,"t","r","n",1,0,1
10,5,4,"t","w","n",0,0,1
15,2,2,"t","r","n",1,0,0
10,5,5,"t","r","n",1,0,1
10,7,3,"o","r","n",1,0,1
120,6,10,"t","r","n",1,0,1
10,8,5,"t","r","n",1,0,1
0,6,8,"n","r","n",1,0,1
0,6,4,"t","u","n",1,1,1
0,7,4,"o","r","n",1,0,1
20,8,4,"n","r","q",1,0,1
20,7,7,"t","r","n",1,0,1
5,7,6,"t","r","n",1,0,1
15,7,5,"t","r","n",1,1,1
35,5,5,"n","r","n",1,0,1
0,2,4,"n","r","n",1,0,0
15,8,6,"n","r","q",2,0,1
20,8,5,"n","r","q",1,0,1
5,5,4,"t","r","n",2,0,1
20,4,5,"t","r","n",1,0,1
25,6,5,"t","r","q",1,0,1
5,7,8,"t","r","q",2,0,1
20,11,3,"t","r","n",1,0,1
40,7,6,"t","r","q",2,0,1
10,6,4,"o","r","n",1,0,1
30,5,6,"t","r","n",1,0,1
15,11,3,"t","u","n",1,0,0
20,8,6,"t","r","q",1,0,1
105,8,6,"t","r","q",1,0,1
5,9,5,"t","r","q",1,0,1
15,7,6,"t","r","q",2,0,1
10,4,4,"t","r","n",1,0,1
5,7,5,"t","r","n",1,0,1
15,4,4,"t","r","n",1,0,1
5,11,4,"n","u","n",1,0,1
5,6,4,"t","r","n",0,1,1
15,6,7,"t","r","n",1,0,1
20,11,8,"t","r","n",1,0,1
20,3,4,"t","r","n",1,0,1
30,4,8,"t","r","q",1,0,1
5,6,6,"t","r","n",1,0,1
10,9,6,"n","r","n",1,0,1
0,3,2,"n","r","n",1,0,1
10,3,4,"t","r","n",1,0,1
50,5,6,"t","r","n",1,0,1
25,5,6,"t","r","n",1,0,1
10,8,2,"t","r","n",0,0,1
10,6,3,"n","r","n",1,0,1
45,3,8,"t","r","q",1,0,1
15,7,6,"t","r","n",1,0,1
10,9,4,"t","r","n",1,0,1
20,5,4,"t","u","n",1,0,1
30,7,6,"t","r","q",1,0,1
25,6,5,"n","r","n",1,1,1
15,5,4,"t","r","n",1,0,0
60,10,4,"t","r","n",1,0,0
40,8,6,"t","r","q",1,0,1
5,7,5,"t","r","q",1,0,0
0,7,3,"t","u","n",1,0,0
15,11,4,"t","r","q",1,0,1
35,7,6,"t","r","n",1,1,1
10,9,5,"t","r","n",1,0,1
5,2,2,"t","u","n",0,0,1
40,5,5,"t","r","n",1,0,1
10,7,5,"n","r","n",1,0,1
10,9,5,"t","r","n",1,0,1
25,10,5,"t","r","n",1,0,1
40,8,4,"t","r","q",1,0,1
0,9,5,"t","i","x",1,1,0
50,5,3,"t","r","n",1,0,1
45,6,9,"t","r","n",1,0,1
20,5,3,"t","i","x",1,0,1
15,4,7,"t","r","q",2,0,1
0,3,2,"t","w","n",1,0,1
50,7,5,"t","r","n",1,0,1
90,8,13,"t","r","n",1,0,1
20,9,8,"t","r","n",1,0,1
50,5,4,"o","r","n",0,0,1
0,5,4,"t","r","n",1,0,1
65,3,3,"t","w","q",1,0,1
10,8,5,"t","r","n",1,0,1
20,17,3,"t","r","x",1,1,1
5,9,4,"t","r","n",1,0,1
20,12,8,"t","r","n",1,0,1
30,9,5,"t","r","n",0,0,1
5,11,6,"t","u","x",2,0,1
10,9,5,"t","r","q",2,0,1
70,9,7,"t","r","q",0,1,1
20,5,6,"t","r","n",1,0,1
15,6,4,"t","r","q",1,1,0
30,6,5,"t","r","n",1,0,1
20,10,7,"t","r","n",1,0,1
10,7,3,"n","i","x",1,0,0
10,14,5,"o","r","n",4,0,1
5,3,4,"t","r","n",1,0,1
20,7,6,"o","r","n",1,0,1
30,7,4,"n","r","n",1,0,1
10,9,6,"t","r","n",2,0,1
10,12,7,"n","i","x",1,0,1
0,19,9,"t","u","x",1,0,0
0,5,4,"t","r","n",1,0,1
5,6,7,"t","w","q",0,1,1
15,10,6,"t","r","n",2,0,1
0,8,4,"t","r","n",1,0,1
25,7,3,"t","r","q",1,0,1
15,5,4,"t","r","q",1,0,1
40,13,4,"t","r","n",0,0,0
40,6,4,"t","r","n",1,0,1
5,8,6,"t","r","n",1,0,1
0,5,6,"t","r","q",1,0,1
25,11,5,"t","r","n",1,0,1
25,8,4,"t","r","q",1,0,1
80,7,5,"t","r","n",1,0,1
15,6,4,"t","r","n",1,0,1
35,11,9,"t","r","n",1,0,1
20,17,10,"t","u","x",1,0,1
20,7,4,"t","r","q",1,0,1
15,9,6,"n","w","q",1,0,1
10,7,5,"t","r","n",1,0,1
25,5,5,"n","r","n",1,0,1
5,7,6,"t","r","n",1,0,1
70,10,8,"t","r","n",1,0,1
80,6,10,"t","r","n",1,0,1
25,11,5,"n","r","n",2,0,1
5,11,20,"t","u","x",1,1,1
30,7,5,"t","r","n",1,1,1
10,7,7,"t","r","q",1,0,1
10,4,4,"n","r","n",1,0,1
10,4,6,"t","r","n",1,0,1
5,8,7,"t","i","n",1,1,1
35,11,6,"t","r","q",1,0,1
30,8,6,"n","r","q",1,0,1
5,10,5,"t","r","n",1,1,1
20,8,3,"t","r","n",1,0,1
60,14,5,"t","r","n",1,0,1
20,3,3,"t","r","x",0,0,0
30,8,5,"t","r","q",1,0,1
30,6,4,"n","r","q",1,0,1
10,6,5,"n","r","n",1,0,1
25,14,5,"t","r","q",1,0,1
60,5,3,"t","r","n",1,0,1
15,4,6,"t","r","n",1,0,1
10,6,5,"t","r","n",1,0,1
20,11,6,"t","r","n",2,0,1
15,7,5,"t","r","q",1,0,1
5,9,4,"t","w","q",1,0,1
20,2,5,"t","r","n",1,0,1
45,12,6,"t","r","n",2,0,1
20,5,5,"t","r","n",1,0,1
5,7,6,"o","r","n",1,0,1
25,16,5,"t","r","n",2,0,1
10,6,5,"t","r","n",0,1,0
15,10,5,"t","u","q",1,0,1
5,6,5,"t","r","n",1,0,1
5,6,5,"t","r","q",1,0,1
20,13,4,"t","r","n",1,0,1
15,9,5,"t","r","n",1,0,1
30,11,7,"t","r","n",1,0,1
5,13,5,"t","r","n",2,1,1
10,5,4,"t","r","n",1,0,1
15,7,4,"t","r","n",1,0,1
25,6,6,"t","r","n",1,0,1
15,10,7,"t","r","n",2,0,1
10,6,7,"t","r","n",1,0,1
20,11,5,"t","w","n",1,0,1
0,6,2,"n","r","n",1,0,1
0,6,4,"t","r","q",1,0,1
40,9,5,"t","r","n",1,0,1
0,7,5,"t","r","n",2,0,1
45,5,5,"t","r","n",1,0,1
15,4,4,"t","r","q",0,0,1
30,7,8,"t","r","n",1,0,1
30,3,6,"n","r","n",1,0,1
25,7,5,"t","r","q",1,0,1
10,6,5,"t","w","q",1,0,1
15,5,7,"n","r","n",1,0,1
25,6,5,"t","r","q",1,0,1
5,10,5,"o","r","n",1,0,1
25,3,5,"t","u","n",1,0,1
0,4,4,"t","r","n",1,0,0
10,5,4,"t","w","q",1,0,1
5,12,4,"t","r","q",2,0,1
15,8,5,"t","r","n",1,0,1
25,4,4,"t","r","n",1,0,1
30,13,7,"t","r","n",1,0,1
5,3,4,"t","r","n",1,0,1
50,6,5,"t","r","n",4,0,1
10,8,5,"t","r","n",1,0,1
15,14,6,"n","r","n",1,0,1
10,4,5,"t","r","n",1,0,1
100,3,8,"t","r","n",1,0,1
0,9,2,"t","r","n",1,1,0
15,5,5,"t","r","q",1,0,0
25,9,6,"t","r","q",1,0,1
30,10,4,"t","r","n",1,1,1
55,8,6,"t","u","n",1,0,1
15,8,6,"t","r","n",1,0,0
25,10,8,"t","r","n",1,0,1
80,7,4,"t","r","q",1,0,1
25,11,8,"t","r","n",1,0,1
10,14,3,"t","r","n",1,0,1
35,5,2,"t","r","n",1,0,1
5,10,4,"t","r","q",1,0,1
25,6,4,"t","r","n",1,0,1
15,7,5,"t","w","n",1,0,0
25,7,4,"t","r","n",1,0,1
20,8,6,"o","r","n",1,0,1
20,6,4,"t","r","n",1,0,0
110,6,10,"t","r","n",3,0,1
0,7,5,"t","r","q",1,0,1
10,6,5,"t","r","q",1,0,1
5,9,4,"t","w","n",1,0,0
30,26,7,"n","r","n",1,0,1
20,6,7,"n","r","n",1,0,1
0,6,4,"t","r","n",1,0,1
20,8,5,"t","r","n",1,0,1
50,6,5,"t","r","n",1,0,1
20,6,8,"t","r","n",1,0,1
80,10,10,"t","r","n",4,0,1
15,5,5,"t","r","n",1,0,1
20,6,2,"t","r","n",1,0,1
20,6,5,"t","r","n",2,0,1
40,5,5,"t","r","n",1,0,1
10,5,5,"t","r","n",0,1,1
5,6,3,"n","r","n",1,0,1
10,8,5,"t","r","n",1,0,1
40,7,3,"t","r","n",1,0,1
25,16,5,"t","r","n",1,1,1
20,8,5,"t","r","n",1,0,1
40,5,6,"t","r","n",1,0,1
5,7,5,"t","r","n",1,0,1
5,4,5,"n","r","n",0,0,1
20,4,4,"t","r","n",1,0,1
10,6,7,"t","r","n",1,0,1
20,9,5,"t","r","n",1,0,1
25,11,5,"o","r","n",1,0,1
20,9,7,"t","r","n",1,0,1
10,11,4,"t","r","n",1,0,1
15,6,4,"t","r","n",1,0,1
40,5,4,"t","r","q",1,0,1
40,7,10,"t","r","q",1,0,1
20,23,5,"t","r","n",1,0,1
5,5,5,"t","w","n",1,1,1
5,13,6,"t","i","x",1,1,0
10,9,4,"t","r","n",1,0,1
20,4,5,"t","r","q",1,0,1
15,9,5,"n","r","n",1,0,1
0,6,7,"t","r","n",1,0,1
10,9,7,"t","r","n",1,0,1
5,8,5,"t","r","q",1,0,1
20,12,9,"n","r","x",1,1,1
15,5,6,"t","r","n",1,0,1
15,11,5,"t","r","n",1,0,1
35,7,4,"t","r","n",1,0,1
25,12,6,"t","r","n",1,0,1
35,5,5,"t","r","n",1,0,1
60,5,6,"t","r","n",0,0,1
10,8,5,"t","r","n",1,0,1
10,6,3,"t","r","n",1,0,1
10,8,8,"t","r","n",1,0,1
0,6,3,"n","w","n",1,0,1
120,9,7,"n","r","n",1,0,1
25,6,6,"t","r","n",1,0,1
0,6,8,"t","r","n",1,0,1
10,8,6,"t","r","n",1,0,1
40,4,16,"t","u","q",1,0,1
5,7,7,"t","r","n",1,1,1
90,18,8,"t","r","n",3,0,1
35,7,4,"t","r","q",1,0,1
20,6,8,"t","r","n",0,0,1
10,5,5,"t","w","q",1,0,1
25,4,6,"t","r","n",1,0,1
50,8,5,"t","r","n",1,0,1
10,11,8,"t","r","q",1,1,1
60,13,4,"o","r","n",1,0,1
10,8,5,"t","w","q",1,0,0
5,10,5,"t","r","n",1,0,0
20,8,6,"t","r","n",1,0,1
30,10,6,"t","r","x",1,0,1
0,8,6,"t","r","n",1,0,0
35,5,4,"t","r","q",1,0,1
5,11,6,"t","i","n",1,0,0
10,6,4,"t","r","n",1,0,1
40,11,4,"t","r","n",1,0,0
15,7,5,"t","r","n",1,0,1
15,7,5,"t","r","n",1,0,1
30,7,9,"t","r","n",1,0,1
25,8,5,"t","r","q",1,0,1
5,5,7,"n","r","q",1,0,1
30,7,7,"t","r","n",1,0,1
10,4,6,"t","r","n",1,0,1
15,12,6,"t","r","n",1,0,1
30,6,6,"t","r","n",1,0,1
15,5,5,"t","r","q",0,0,1
0,11,6,"t","r","n",1,0,1
5,6,3,"t","r","n",1,0,1
20,25,3,"t","r","n",2,0,1
15,8,2,"t","r","n",1,0,1
15,8,5,"t","r","q",1,0,1
25,13,8,"t","r","n",1,0,1
30,3,5,"t","r","n",1,0,1
60,4,4,"t","r","q",1,1,1
15,5,5,"t","r","n",1,0,1
60,5,5,"t","r","q",1,0,1
40,9,10,"t","r","n",2,1,1
10,11,7,"t","r","n",1,0,1
50,4,9,"t","r","n",1,0,1
15,9,4,"n","u","n",1,0,1
5,10,3,"t","r","n",2,0,1
15,19,7,"t","r","n",1,0,1
15,4,5,"t","u","q",1,0,0
15,5,5,"t","r","q",1,1,1
5,6,5,"t","r","n",1,0,1
15,3,5,"t","r","q",1,0,1
0,6,5,"t","r","n",1,1,1
45,8,6,"t","r","n",0,0,1
0,6,6,"t","r","q",1,0,1
25,5,3,"t","r","n",1,0,1
45,4,7,"t","r","n",0,0,1
20,6,5,"t","r","q",1,0,1
10,5,3,"t","r","q",1,1,0
90,4,8,"t","r","q",0,0,1
5,8,6,"t","r","n",1,0,1
35,8,5,"t","r","n",1,1,1
15,5,5,"n","w","n",1,0,1
10,6,5,"t","r","n",1,0,1
20,10,4,"t","r","n",1,0,1
5,4,6,"t","i","n",0,0,0
10,10,5,"n","u","q",1,0,1
5,3,7,"t","r","n",1,0,1
45,6,7,"t","r","n",1,0,1
15,10,8,"t","r","n",1,0,1
30,5,3,"t","r","n",0,0,1
15,3,5,"t","w","q",1,1,1
15,6,4,"t","r","n",1,0,1
0,11,3,"t","u","x",1,0,0
0,3,5,"t","r","n",1,1,1
10,8,3,"t","r","n",1,0,0
10,14,3,"t","r","x",1,0,1
70,10,4,"t","r","q",1,0,1
15,9,6,"t","r","n",1,0,1
35,7,7,"t","r","q",1,1,1
0,5,5,"t","r","n",1,0,1
35,14,7,"t","r","q",1,1,1
5,4,4,"t","r","n",1,0,0
5,9,5,"t","r","q",1,0,1
20,8,3,"t","r","n",1,0,0
5,5,6,"t","r","n",1,1,1
20,8,5,"t","r","q",1,0,1
25,3,6,"t","r","n",1,0,1
0,16,9,"t","i","x",1,1,1
20,12,7,"t","r","n",1,0,1
15,7,10,"t","r","n",1,0,0
15,10,6,"t","r","n",1,0,1
15,14,5,"t","i","x",1,0,0
20,9,7,"t","r","n",0,1,1
35,5,5,"t","r","q",0,0,1
0,8,5,"t","r","n",1,0,1
60,6,6,"t","r","q",2,0,1
20,7,7,"t","r","q",1,0,1
15,9,5,"t","r","n",1,0,1
5,16,7,"t","i","x",1,1,1
25,7,5,"t","r","n",1,0,1
10,5,10,"t","i","x",1,0,0
15,6,8,"t","r","q",1,0,1
40,4,6,"t","r","q",1,0,1
30,7,5,"t","r","n",1,1,1
10,13,6,"t","r","n",1,0,1
25,5,5,"n","r","n",1,0,1
5,4,3,"t","r","n",1,0,1
20,8,9,"n","r","q",1,0,1
60,9,4,"n","r","n",1,0,1
5,5,5,"t","r","n",1,0,1
10,19,3,"t","u","x",1,0,0
20,11,4,"t","r","n",0,0,1
15,8,4,"t","r","n",0,0,1
35,11,4,"t","r","n",1,0,1
5,5,5,"t","r","n",1,0,1
20,4,8,"t","r","q",4,0,1
60,4,5,"t","r","n",0,0,1
55,10,9,"t","r","q",1,1,1
20,20,7,"t","r","n",1,1,1
15,8,8,"t","r","n",1,0,1
20,6,5,"t","r","q",1,0,1
80,11,8,"t","r","n",1,0,1
30,15,9,"t","u","x",0,1,0
20,15,5,"t","r","n",0,0,1
25,7,6,"t","r","n",1,0,1
0,19,3,"t","u","n",0,0,1
25,8,4,"t","r","n",0,0,1
20,14,3,"t","r","x",0,0,1
10,6,4,"t","r","q",1,0,1
15,5,3,"t","r","n",1,0,0
30,6,5,"t","r","n",1,0,1
5,7,7,"n","r","n",2,1,1
20,11,7,"t","r","n",1,0,1
0,4,5,"n","r","n",1,0,1
15,5,4,"t","r","n",1,0,1
0,2,3,"t","w","n",1,1,0
25,5,5,"t","r","n",1,0,1
10,13,4,"t","r","q",1,0,1
15,5,4,"t","r","n",1,0,1
0,6,7,"t","u","x",1,1,0
50,6,5,"t","r","n",1,0,1
25,7,4,"t","r","n",1,0,0
0,7,7,"t","r","n",2,0,1
15,8,5,"t","w","n",1,0,0
20,21,8,"t","r","n",1,0,1
25,5,6,"t","r","q",1,0,1
15,8,3,"t","r","n",1,0,1
25,14,6,"t","r","q",1,0,1
15,8,6,"t","r","n",1,0,1
15,8,6,"t","w","n",1,0,0
25,7,7,"t","r","q",1,0,1
30,8,7,"t","r","n",1,0,0
5,6,7,"t","r","n",1,0,1
10,5,6,"t","r","q",1,0,1
50,17,6,"t","r","n",1,0,1
5,14,9,"t","i","x",0,0,0
30,8,7,"t","r","n",3,1,1
10,7,5,"t","r","q",1,0,1
0,7,3,"t","i","x",0,0,0
5,8,4,"t","r","n",0,1,1
30,15,5,"t","r","q",1,0,1
20,7,3,"t","u","n",1,0,1
25,9,8,"t","u","q",1,0,1
20,6,5,"t","r","n",1,0,1
20,11,7,"t","r","n",1,0,1
15,9,3,"t","r","n",1,0,1
25,11,6,"t","r","n",1,0,1
0,3,2,"t","r","n",0,0,0
15,7,4,"t","r","q",2,0,1
25,3,7,"n","r","n",1,0,1
50,17,4,"t","r","n",1,0,1
40,11,6,"t","r","q",1,0,1
40,7,7,"n","r","n",2,0,1
5,10,3,"t","r","n",1,0,1
0,5,3,"t","r","n",1,0,1
25,5,5,"t","r","n",0,0,1
60,7,6,"t","r","n",1,0,1
10,4,3,"t","r","n",1,0,1
10,8,5,"t","w","q",1,1,1
5,9,8,"n","r","n",1,0,1
0,7,7,"n","r","n",1,0,1
15,5,4,"t","r","n",0,1,1
30,12,7,"t","w","q",2,0,0
25,15,7,"t","r","q",2,0,1
5,9,8,"t","r","q",2,0,0
50,5,7,"t","r","n",1,0,1
45,13,4,"t","r","n",1,0,1
50,8,10,"t","r","q",1,0,1
10,11,6,"t","r","n",0,0,1
35,6,5,"t","r","q",1,0,1
50,4,8,"t","r","n",1,0,1
10,8,5,"t","r","n",1,0,1
10,7,7,"t","r","n",1,0,1
10,7,5,"t","r","q",1,0,1
10,11,6,"t","w","q",1,0,0
25,13,3,"n","r","n",1,0,1
40,6,4,"t","r","n",1,0,1
15,7,5,"n","r","q",1,0,1
35,5,8,"t","r","n",5,0,1
40,10,4,"t","r","q",1,0,1
45,11,3,"t","r","n",1,1,1
20,7,5,"t","r","q",3,0,1
25,10,7,"t","r","n",1,0,1
30,6,6,"t","r","n",1,0,1
5,10,12,"t","i","x",1,1,1
10,7,4,"t","r","q",1,0,0
20,5,6,"t","r","n",1,1,1
25,3,4,"t","r","n",1,1,1
35,4,5,"t","r","n",1,0,1
50,8,5,"n","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
0,4,3,"t","u","n",1,0,1
20,5,5,"t","r","n",1,1,1
5,5,2,"t","r","n",1,0,1
10,6,5,"t","r","q",1,0,1
0,12,6,"t","r","n",1,0,1
0,5,5,"t","r","n",1,0,1
10,6,5,"t","r","n",1,0,1
25,10,6,"t","r","q",2,0,1
20,8,5,"t","r","n",1,0,1
20,3,6,"n","w","q",1,0,1
15,4,4,"t","r","n",1,0,0
